period,category_id,category_name,ratio,data_source
2026-07-25,50000200,향수,10.2594,DEMO_SIMULATION
2026-07-26,50000200,향수,12.9754,DEMO_SIMULATION
2026-07-27,50000200,향수,12.4392,DEMO_SIMULATION
2026-07-28,50000200,향수,6.0816,DEMO_SIMULATION
2026-07-29,50000200,향수,6.0816,DEMO_SIMULATION
2026-07-30,50000200,향수,6.0816,DEMO_SIMULATION
2026-07-31,50000200,향수,6.8163,DEMO_SIMULATION
2026-08-01,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-02,50000200,향수,9.6295,DEMO_SIMULATION
2026-08-03,50000200,향수,8.9817,DEMO_SIMULATION
2026-08-04,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-05,50000200,향수,7.8545,DEMO_SIMULATION
2026-08-06,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-07,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-08,50000200,향수,8.1179,DEMO_SIMULATION
2026-08-09,50000200,향수,7.7302,DEMO_SIMULATION
2026-08-10,50000200,향수,10.5005,DEMO_SIMULATION
2026-08-11,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-12,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-13,50000200,향수,7.5504,DEMO_SIMULATION
2026-08-14,50000200,향수,7.6295,DEMO_SIMULATION
2026-08-15,50000200,향수,6.5112,DEMO_SIMULATION
2026-08-16,50000200,향수,14.355,DEMO_SIMULATION
2026-08-17,50000200,향수,11.4817,DEMO_SIMULATION
2026-08-18,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-19,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-20,50000200,향수,6.6242,DEMO_SIMULATION
2026-08-21,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-22,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-23,50000200,향수,14.2484,DEMO_SIMULATION
2026-08-24,50000200,향수,12.6658,DEMO_SIMULATION
2026-08-25,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-26,50000200,향수,6.9185,DEMO_SIMULATION
2026-08-27,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-28,50000200,향수,6.0816,DEMO_SIMULATION
2026-08-29,50000200,향수,6.3571,DEMO_SIMULATION
2026-08-30,50000200,향수,9.9702,DEMO_SIMULATION
2026-08-31,50000200,향수,13.377,DEMO_SIMULATION
2026-09-01,50000200,향수,27.1972,DEMO_SIMULATION
2026-09-02,50000200,향수,30.7338,DEMO_SIMULATION
2026-09-03,50000200,향수,30.687,DEMO_SIMULATION
2026-09-04,50000200,향수,26.7223,DEMO_SIMULATION
2026-09-05,50000200,향수,27.7294,DEMO_SIMULATION
2026-09-06,50000200,향수,30.2868,DEMO_SIMULATION
2026-09-07,50000200,향수,33.0133,DEMO_SIMULATION
2026-09-08,50000200,향수,6.1325,DEMO_SIMULATION
2025-09-09,50000198,헤어케어,69.7351,DEMO_SIMULATION
2025-09-10,50000198,헤어케어,78.4249,DEMO_SIMULATION
2025-09-11,50000198,헤어케어,73.6915,DEMO_SIMULATION
2025-09-12,50000198,헤어케어,75.8759,DEMO_SIMULATION
2025-09-13,50000198,헤어케어,75.3044,DEMO_SIMULATION
2025-09-14,50000198,헤어케어,80.305,DEMO_SIMULATION
2025-09-15,50000198,헤어케어,78.6278,DEMO_SIMULATION
2025-09-16,50000198,헤어케어,75.2529,DEMO_SIMULATION
2025-09-17,50000198,헤어케어,70.9912,DEMO_SIMULATION
2025-09-18,50000198,헤어케어,73.8969,DEMO_SIMULATION
2025-09-19,50000198,헤어케어,75.9287,DEMO_SIMULATION
2025-09-20,50000198,헤어케어,69.8763,DEMO_SIMULATION
2025-09-21,50000198,헤어케어,76.8167,DEMO_SIMULATION
2025-09-22,50000198,헤어케어,79.3162,DEMO_SIMULATION
2025-09-23,50000198,헤어케어,72.5958,DEMO_SIMULATION
2025-09-24,50000198,헤어케어,72.4856,DEMO_SIMULATION
2025-09-25,50000198,헤어케어,76.9038,DEMO_SIMULATION
2025-09-26,50000198,헤어케어,71.9005,DEMO_SIMULATION
2025-09-27,50000198,헤어케어,68.3166,DEMO_SIMULATION
2025-09-28,50000198,헤어케어,84.0649,DEMO_SIMULATION
2025-09-29,50000198,헤어케어,84.8871,DEMO_SIMULATION
2025-09-30,50000198,헤어케어,70.8484,DEMO_SIMULATION
2025-10-01,50000198,헤어케어,61.2325,DEMO_SIMULATION
2025-10-02,50000198,헤어케어,62.8075,DEMO_SIMULATION
2025-10-03,50000198,헤어케어,66.1384,DEMO_SIMULATION
2025-10-04,50000198,헤어케어,70.8833,DEMO_SIMULATION
2025-10-05,50000198,헤어케어,71.8958,DEMO_SIMULATION
2025-10-06,50000198,헤어케어,70.9697,DEMO_SIMULATION
2025-10-07,50000198,헤어케어,70.1982,DEMO_SIMULATION
2025-10-08,50000198,헤어케어,68.3198,DEMO_SIMULATION
2025-10-09,50000198,헤어케어,67.899,DEMO_SIMULATION
2025-10-10,50000198,헤어케어,61.834,DEMO_SIMULATION
2025-10-11,50000198,헤어케어,61.5829,DEMO_SIMULATION
2025-10-12,50000198,헤어케어,76.329,DEMO_SIMULATION
2025-10-13,50000198,헤어케어,75.2405,DEMO_SIMULATION
2025-10-14,50000198,헤어케어,69.1606,DEMO_SIMULATION
2025-10-15,50000198,헤어케어,68.8706,DEMO_SIMULATION
2025-10-16,50000198,헤어케어,70.7852,DEMO_SIMULATION
2025-10-17,50000198,헤어케어,67.4691,DEMO_SIMULATION
2025-10-18,50000198,헤어케어,62.1395,DEMO_SIMULATION
2025-10-19,50000198,헤어케어,76.2512,DEMO_SIMULATION
2025-10-20,50000198,헤어케어,74.4362,DEMO_SIMULATION
2025-10-21,50000198,헤어케어,70.0773,DEMO_SIMULATION
2025-10-22,50000198,헤어케어,70.4968,DEMO_SIMULATION
2025-10-23,50000198,헤어케어,70.6848,DEMO_SIMULATION
2025-10-24,50000198,헤어케어,69.5619,DEMO_SIMULATION
2025-10-25,50000198,헤어케어,66.5586,DEMO_SIMULATION
2025-10-26,50000198,헤어케어,72.8506,DEMO_SIMULATION
2025-10-27,50000198,헤어케어,74.1591,DEMO_SIMULATION
2025-10-28,50000198,헤어케어,68.6018,DEMO_SIMULATION
2025-10-29,50000198,헤어케어,65.0772,DEMO_SIMULATION
2025-10-30,50000198,헤어케어,70.4389,DEMO_SIMULATION
2025-10-31,50000198,헤어케어,67.4139,DEMO_SIMULATION
2025-11-01,50000198,헤어케어,56.1753,DEMO_SIMULATION
2025-11-02,50000198,헤어케어,63.1538,DEMO_SIMULATION
2025-11-03,50000198,헤어케어,64.6391,DEMO_SIMULATION
2025-11-04,50000198,헤어케어,51.9275,DEMO_SIMULATION
2025-11-05,50000198,헤어케어,52.3396,DEMO_SIMULATION
2025-11-06,50000198,헤어케어,52.1934,DEMO_SIMULATION
2025-11-07,50000198,헤어케어,51.6013,DEMO_SIMULATION
2025-11-08,50000198,헤어케어,58.44,DEMO_SIMULATION
2025-11-09,50000198,헤어케어,64.2265,DEMO_SIMULATION
2025-11-10,50000198,헤어케어,66.3569,DEMO_SIMULATION
2025-11-11,50000198,헤어케어,54.4745,DEMO_SIMULATION
2025-11-12,50000198,헤어케어,59.5737,DEMO_SIMULATION
2025-11-13,50000198,헤어케어,56.1393,DEMO_SIMULATION
2025-11-14,50000198,헤어케어,53.6355,DEMO_SIMULATION
2025-11-15,50000198,헤어케어,54.5204,DEMO_SIMULATION
2025-11-16,50000198,헤어케어,68.1236,DEMO_SIMULATION
2025-11-17,50000198,헤어케어,66.5299,DEMO_SIMULATION
2025-11-18,50000198,헤어케어,55.0673,DEMO_SIMULATION
2025-11-19,50000198,헤어케어,57.5663,DEMO_SIMULATION
2025-11-20,50000198,헤어케어,55.7882,DEMO_SIMULATION
2025-11-21,50000198,헤어케어,61.055,DEMO_SIMULATION
2025-11-22,50000198,헤어케어,52.6113,DEMO_SIMULATION
2025-11-23,50000198,헤어케어,65.2662,DEMO_SIMULATION
2025-11-24,50000198,헤어케어,65.9355,DEMO_SIMULATION
2025-11-25,50000198,헤어케어,50.9919,DEMO_SIMULATION
2025-11-26,50000198,헤어케어,52.4448,DEMO_SIMULATION
2025-11-27,50000198,헤어케어,54.5681,DEMO_SIMULATION
2025-11-28,50000198,헤어케어,57.7146,DEMO_SIMULATION
2025-11-29,50000198,헤어케어,54.7308,DEMO_SIMULATION
2025-11-30,50000198,헤어케어,65.8655,DEMO_SIMULATION
2025-12-01,50000198,헤어케어,76.4606,DEMO_SIMULATION
2025-12-02,50000198,헤어케어,62.4717,DEMO_SIMULATION
2025-12-03,50000198,헤어케어,61.0552,DEMO_SIMULATION
2025-12-04,50000198,헤어케어,66.3437,DEMO_SIMULATION
2025-12-05,50000198,헤어케어,69.7516,DEMO_SIMULATION
2025-12-06,50000198,헤어케어,70.7993,DEMO_SIMULATION
2025-12-07,50000198,헤어케어,72.8083,DEMO_SIMULATION
2025-12-08,50000198,헤어케어,58.1916,DEMO_SIMULATION
2025-12-09,50000198,헤어케어,45.5425,DEMO_SIMULATION
2025-12-10,50000198,헤어케어,45.94,DEMO_SIMULATION
2025-12-11,50000198,헤어케어,45.5968,DEMO_SIMULATION
2025-12-12,50000198,헤어케어,42.7462,DEMO_SIMULATION
2025-12-13,50000198,헤어케어,44.2929,DEMO_SIMULATION
2025-12-14,50000198,헤어케어,58.6453,DEMO_SIMULATION
2025-12-15,50000198,헤어케어,58.2581,DEMO_SIMULATION
2025-12-16,50000198,헤어케어,40.8529,DEMO_SIMULATION
2025-12-17,50000198,헤어케어,51.2243,DEMO_SIMULATION
2025-12-18,50000198,헤어케어,43.7374,DEMO_SIMULATION
2025-12-19,50000198,헤어케어,41.485,DEMO_SIMULATION
2025-12-20,50000198,헤어케어,46.2483,DEMO_SIMULATION
2025-12-21,50000198,헤어케어,59.314,DEMO_SIMULATION
2025-12-22,50000198,헤어케어,51.8398,DEMO_SIMULATION
2025-12-23,50000198,헤어케어,50.2294,DEMO_SIMULATION
2025-12-24,50000198,헤어케어,43.3283,DEMO_SIMULATION
2025-12-25,50000198,헤어케어,45.1134,DEMO_SIMULATION
2025-12-26,50000198,헤어케어,42.3747,DEMO_SIMULATION
2025-12-27,50000198,헤어케어,45.4691,DEMO_SIMULATION
2025-12-28,50000198,헤어케어,52.9872,DEMO_SIMULATION
2025-12-29,50000198,헤어케어,50.0194,DEMO_SIMULATION
2025-12-30,50000198,헤어케어,46.3866,DEMO_SIMULATION
2025-12-31,50000198,헤어케어,51.0014,DEMO_SIMULATION
2026-01-01,50000198,헤어케어,43.0944,DEMO_SIMULATION
2026-01-02,50000198,헤어케어,36.2709,DEMO_SIMULATION
2026-01-03,50000198,헤어케어,43.8669,DEMO_SIMULATION
2026-01-04,50000198,헤어케어,50.3548,DEMO_SIMULATION
2026-01-05,50000198,헤어케어,48.3621,DEMO_SIMULATION
2026-01-06,50000198,헤어케어,39.1371,DEMO_SIMULATION
2026-01-07,50000198,헤어케어,35.0507,DEMO_SIMULATION
2026-01-08,50000198,헤어케어,37.5385,DEMO_SIMULATION
2026-01-09,50000198,헤어케어,43.5196,DEMO_SIMULATION
2026-01-10,50000198,헤어케어,39.4978,DEMO_SIMULATION
2026-01-11,50000198,헤어케어,47.4882,DEMO_SIMULATION
2026-01-12,50000198,헤어케어,43.3733,DEMO_SIMULATION
2026-01-13,50000198,헤어케어,40.6924,DEMO_SIMULATION
2026-01-14,50000198,헤어케어,40.8662,DEMO_SIMULATION
2026-01-15,50000198,헤어케어,36.6761,DEMO_SIMULATION
2026-01-16,50000198,헤어케어,35.8454,DEMO_SIMULATION
2026-01-17,50000198,헤어케어,34.3997,DEMO_SIMULATION
2026-01-18,50000198,헤어케어,50.0578,DEMO_SIMULATION
2026-01-19,50000198,헤어케어,48.3668,DEMO_SIMULATION
2026-01-20,50000198,헤어케어,36.0414,DEMO_SIMULATION
2026-01-21,50000198,헤어케어,43.8131,DEMO_SIMULATION
2026-01-22,50000198,헤어케어,34.7186,DEMO_SIMULATION
2026-01-23,50000198,헤어케어,37.7729,DEMO_SIMULATION
2026-01-24,50000198,헤어케어,43.1397,DEMO_SIMULATION
2026-01-25,50000198,헤어케어,49.706,DEMO_SIMULATION
2026-01-26,50000198,헤어케어,46.9806,DEMO_SIMULATION
2026-01-27,50000198,헤어케어,37.4588,DEMO_SIMULATION
2026-01-28,50000198,헤어케어,38.6706,DEMO_SIMULATION
2026-01-29,50000198,헤어케어,42.2994,DEMO_SIMULATION
2026-01-30,50000198,헤어케어,36.5494,DEMO_SIMULATION
2026-01-31,50000198,헤어케어,43.5188,DEMO_SIMULATION
2026-02-01,50000198,헤어케어,40.542,DEMO_SIMULATION
2026-02-02,50000198,헤어케어,42.9262,DEMO_SIMULATION
2026-02-03,50000198,헤어케어,30.9009,DEMO_SIMULATION
2026-02-04,50000198,헤어케어,38.2249,DEMO_SIMULATION
2026-02-05,50000198,헤어케어,37.0301,DEMO_SIMULATION
2026-02-06,50000198,헤어케어,33.623,DEMO_SIMULATION
2026-02-07,50000198,헤어케어,38.6236,DEMO_SIMULATION
2026-02-08,50000198,헤어케어,49.2632,DEMO_SIMULATION
2026-02-09,50000198,헤어케어,41.945,DEMO_SIMULATION
2026-02-10,50000198,헤어케어,31.9019,DEMO_SIMULATION
2026-02-11,50000198,헤어케어,37.8956,DEMO_SIMULATION
2026-02-12,50000198,헤어케어,32.0048,DEMO_SIMULATION
2026-02-13,50000198,헤어케어,31.0235,DEMO_SIMULATION
2026-02-14,50000198,헤어케어,36.1489,DEMO_SIMULATION
2026-02-15,50000198,헤어케어,49.0895,DEMO_SIMULATION
2026-02-16,50000198,헤어케어,45.3093,DEMO_SIMULATION
2026-02-17,50000198,헤어케어,37.9669,DEMO_SIMULATION
2026-02-18,50000198,헤어케어,40.0458,DEMO_SIMULATION
2026-02-19,50000198,헤어케어,36.4463,DEMO_SIMULATION
2026-02-20,50000198,헤어케어,38.7353,DEMO_SIMULATION
2026-02-21,50000198,헤어케어,33.6826,DEMO_SIMULATION
2026-02-22,50000198,헤어케어,49.148,DEMO_SIMULATION
2026-02-23,50000198,헤어케어,43.9615,DEMO_SIMULATION
2026-02-24,50000198,헤어케어,34.4101,DEMO_SIMULATION
2026-02-25,50000198,헤어케어,37.1484,DEMO_SIMULATION
2026-02-26,50000198,헤어케어,36.6552,DEMO_SIMULATION
2026-02-27,50000198,헤어케어,34.4888,DEMO_SIMULATION
2026-02-28,50000198,헤어케어,31.2968,DEMO_SIMULATION
2026-03-01,50000198,헤어케어,67.4449,DEMO_SIMULATION
2026-03-02,50000198,헤어케어,71.4879,DEMO_SIMULATION
2026-03-03,50000198,헤어케어,58.8422,DEMO_SIMULATION
2026-03-04,50000198,헤어케어,60.144,DEMO_SIMULATION
2026-03-05,50000198,헤어케어,61.9958,DEMO_SIMULATION
2026-03-06,50000198,헤어케어,60.2514,DEMO_SIMULATION
2026-03-07,50000198,헤어케어,58.1998,DEMO_SIMULATION
2026-03-08,50000198,헤어케어,51.5195,DEMO_SIMULATION
2026-03-09,50000198,헤어케어,48.272,DEMO_SIMULATION
2026-03-10,50000198,헤어케어,41.8857,DEMO_SIMULATION
2026-03-11,50000198,헤어케어,39.13,DEMO_SIMULATION
2026-03-12,50000198,헤어케어,34.5529,DEMO_SIMULATION
2026-03-13,50000198,헤어케어,35.1524,DEMO_SIMULATION
2026-03-14,50000198,헤어케어,38.6592,DEMO_SIMULATION
2026-03-15,50000198,헤어케어,44.1353,DEMO_SIMULATION
2026-03-16,50000198,헤어케어,47.7474,DEMO_SIMULATION
2026-03-17,50000198,헤어케어,41.6681,DEMO_SIMULATION
2026-03-18,50000198,헤어케어,37.0946,DEMO_SIMULATION
2026-03-19,50000198,헤어케어,38.8062,DEMO_SIMULATION
2026-03-20,50000198,헤어케어,36.0102,DEMO_SIMULATION
2026-03-21,50000198,헤어케어,42.0157,DEMO_SIMULATION
2026-03-22,50000198,헤어케어,44.4641,DEMO_SIMULATION
2026-03-23,50000198,헤어케어,42.6457,DEMO_SIMULATION
2026-03-24,50000198,헤어케어,35.5194,DEMO_SIMULATION
2026-03-25,50000198,헤어케어,36.8452,DEMO_SIMULATION
2026-03-26,50000198,헤어케어,41.816,DEMO_SIMULATION
2026-03-27,50000198,헤어케어,42.8429,DEMO_SIMULATION
2026-03-28,50000198,헤어케어,38.53,DEMO_SIMULATION
2026-03-29,50000198,헤어케어,44.9546,DEMO_SIMULATION
2026-03-30,50000198,헤어케어,46.6699,DEMO_SIMULATION
2026-03-31,50000198,헤어케어,34.3966,DEMO_SIMULATION
2026-04-01,50000198,헤어케어,46.7766,DEMO_SIMULATION
2026-04-02,50000198,헤어케어,48.5328,DEMO_SIMULATION
2026-04-03,50000198,헤어케어,42.8513,DEMO_SIMULATION
2026-04-04,50000198,헤어케어,41.0736,DEMO_SIMULATION
2026-04-05,50000198,헤어케어,56.147,DEMO_SIMULATION
2026-04-06,50000198,헤어케어,50.3246,DEMO_SIMULATION
2026-04-07,50000198,헤어케어,46.1452,DEMO_SIMULATION
2026-04-08,50000198,헤어케어,48.1454,DEMO_SIMULATION
2026-04-09,50000198,헤어케어,44.1405,DEMO_SIMULATION
2026-04-10,50000198,헤어케어,50.1765,DEMO_SIMULATION
2026-04-11,50000198,헤어케어,49.4382,DEMO_SIMULATION
2026-04-12,50000198,헤어케어,54.5855,DEMO_SIMULATION
2026-04-13,50000198,헤어케어,51.7739,DEMO_SIMULATION
2026-04-14,50000198,헤어케어,42.7524,DEMO_SIMULATION
2026-04-15,50000198,헤어케어,47.2885,DEMO_SIMULATION
2026-04-16,50000198,헤어케어,50.8443,DEMO_SIMULATION
2026-04-17,50000198,헤어케어,48.6923,DEMO_SIMULATION
2026-04-18,50000198,헤어케어,50.2202,DEMO_SIMULATION
2026-04-19,50000198,헤어케어,58.2637,DEMO_SIMULATION
2026-04-20,50000198,헤어케어,53.1823,DEMO_SIMULATION
2026-04-21,50000198,헤어케어,44.1363,DEMO_SIMULATION
2026-04-22,50000198,헤어케어,49.1347,DEMO_SIMULATION
2026-04-23,50000198,헤어케어,49.525,DEMO_SIMULATION
2026-04-24,50000198,헤어케어,41.1531,DEMO_SIMULATION
2026-04-25,50000198,헤어케어,49.8316,DEMO_SIMULATION
2026-04-26,50000198,헤어케어,54.5677,DEMO_SIMULATION
2026-04-27,50000198,헤어케어,50.9026,DEMO_SIMULATION
2026-04-28,50000198,헤어케어,42.3491,DEMO_SIMULATION
2026-04-29,50000198,헤어케어,51.148,DEMO_SIMULATION
2026-04-30,50000198,헤어케어,51.3135,DEMO_SIMULATION
2026-05-01,50000198,헤어케어,53.6452,DEMO_SIMULATION
2026-05-02,50000198,헤어케어,53.7869,DEMO_SIMULATION
2026-05-03,50000198,헤어케어,65.8331,DEMO_SIMULATION
2026-05-04,50000198,헤어케어,67.8958,DEMO_SIMULATION
2026-05-05,50000198,헤어케어,57.4576,DEMO_SIMULATION
2026-05-06,50000198,헤어케어,52.8211,DEMO_SIMULATION
2026-05-07,50000198,헤어케어,54.4009,DEMO_SIMULATION
2026-05-08,50000198,헤어케어,53.7897,DEMO_SIMULATION
2026-05-09,50000198,헤어케어,58.3921,DEMO_SIMULATION
2026-05-10,50000198,헤어케어,64.9772,DEMO_SIMULATION
2026-05-11,50000198,헤어케어,59.0561,DEMO_SIMULATION
2026-05-12,50000198,헤어케어,59.4516,DEMO_SIMULATION
2026-05-13,50000198,헤어케어,51.8959,DEMO_SIMULATION
2026-05-14,50000198,헤어케어,51.7393,DEMO_SIMULATION
2026-05-15,50000198,헤어케어,57.8128,DEMO_SIMULATION
2026-05-16,50000198,헤어케어,59.6292,DEMO_SIMULATION
2026-05-17,50000198,헤어케어,67.511,DEMO_SIMULATION
2026-05-18,50000198,헤어케어,64.7027,DEMO_SIMULATION
2026-05-19,50000198,헤어케어,53.818,DEMO_SIMULATION
2026-05-20,50000198,헤어케어,51.7349,DEMO_SIMULATION
2026-05-21,50000198,헤어케어,55.3493,DEMO_SIMULATION
2026-05-22,50000198,헤어케어,56.7634,DEMO_SIMULATION
2026-05-23,50000198,헤어케어,59.7842,DEMO_SIMULATION
2026-05-24,50000198,헤어케어,65.3257,DEMO_SIMULATION
2026-05-25,50000198,헤어케어,68.6901,DEMO_SIMULATION
2026-05-26,50000198,헤어케어,55.3488,DEMO_SIMULATION
2026-05-27,50000198,헤어케어,52.6275,DEMO_SIMULATION
2026-05-28,50000198,헤어케어,59.7962,DEMO_SIMULATION
2026-05-29,50000198,헤어케어,57.8261,DEMO_SIMULATION
2026-05-30,50000198,헤어케어,59.647,DEMO_SIMULATION
2026-05-31,50000198,헤어케어,62.4545,DEMO_SIMULATION
2026-06-01,50000198,헤어케어,95.5949,DEMO_SIMULATION
2026-06-02,50000198,헤어케어,89.8012,DEMO_SIMULATION
2026-06-03,50000198,헤어케어,91.2021,DEMO_SIMULATION
2026-06-04,50000198,헤어케어,85.1082,DEMO_SIMULATION
2026-06-05,50000198,헤어케어,89.3472,DEMO_SIMULATION
2026-06-06,50000198,헤어케어,81.9434,DEMO_SIMULATION
2026-06-07,50000198,헤어케어,95.3231,DEMO_SIMULATION
2026-06-08,50000198,헤어케어,76.8404,DEMO_SIMULATION
2026-06-09,50000198,헤어케어,65.9592,DEMO_SIMULATION
2026-06-10,50000198,헤어케어,68.3508,DEMO_SIMULATION
2026-06-11,50000198,헤어케어,67.2451,DEMO_SIMULATION
2026-06-12,50000198,헤어케어,66.3182,DEMO_SIMULATION
2026-06-13,50000198,헤어케어,66.7622,DEMO_SIMULATION
2026-06-14,50000198,헤어케어,76.1636,DEMO_SIMULATION
2026-06-15,50000198,헤어케어,79.2947,DEMO_SIMULATION
2026-06-16,50000198,헤어케어,62.277,DEMO_SIMULATION
2026-06-17,50000198,헤어케어,63.3217,DEMO_SIMULATION
2026-06-18,50000198,헤어케어,71.127,DEMO_SIMULATION
2026-06-19,50000198,헤어케어,67.4798,DEMO_SIMULATION
2026-06-20,50000198,헤어케어,62.7308,DEMO_SIMULATION
2026-06-21,50000198,헤어케어,78.0965,DEMO_SIMULATION
2026-06-22,50000198,헤어케어,77.2239,DEMO_SIMULATION
2026-06-23,50000198,헤어케어,68.9936,DEMO_SIMULATION
2026-06-24,50000198,헤어케어,70.3829,DEMO_SIMULATION
2026-06-25,50000198,헤어케어,61.2919,DEMO_SIMULATION
2026-06-26,50000198,헤어케어,69.4728,DEMO_SIMULATION
2026-06-27,50000198,헤어케어,63.0451,DEMO_SIMULATION
2026-06-28,50000198,헤어케어,72.2574,DEMO_SIMULATION
2026-06-29,50000198,헤어케어,72.1779,DEMO_SIMULATION
2026-06-30,50000198,헤어케어,65.5242,DEMO_SIMULATION
2026-07-01,50000198,헤어케어,69.7481,DEMO_SIMULATION
2026-07-02,50000198,헤어케어,72.4925,DEMO_SIMULATION
2026-07-03,50000198,헤어케어,74.0292,DEMO_SIMULATION
2026-07-04,50000198,헤어케어,70.0622,DEMO_SIMULATION
2026-07-05,50000198,헤어케어,83.8402,DEMO_SIMULATION
2026-07-06,50000198,헤어케어,81.091,DEMO_SIMULATION
2026-07-07,50000198,헤어케어,72.3769,DEMO_SIMULATION
2026-07-08,50000198,헤어케어,71.9758,DEMO_SIMULATION
2026-07-09,50000198,헤어케어,72.1002,DEMO_SIMULATION
2026-07-10,50000198,헤어케어,77.485,DEMO_SIMULATION
2026-07-11,50000198,헤어케어,72.8659,DEMO_SIMULATION
2026-07-12,50000198,헤어케어,79.2937,DEMO_SIMULATION
2026-07-13,50000198,헤어케어,82.4973,DEMO_SIMULATION
2026-07-14,50000198,헤어케어,71.8916,DEMO_SIMULATION
2026-07-15,50000198,헤어케어,76.4096,DEMO_SIMULATION
2026-07-16,50000198,헤어케어,77.9657,DEMO_SIMULATION
2026-07-17,50000198,헤어케어,68.3602,DEMO_SIMULATION
2026-07-18,50000198,헤어케어,73.5785,DEMO_SIMULATION
2026-07-19,50000198,헤어케어,77.6875,DEMO_SIMULATION
2026-07-20,50000198,헤어케어,81.2209,DEMO_SIMULATION
2026-07-21,50000198,헤어케어,70.7934,DEMO_SIMULATION
2026-07-22,50000198,헤어케어,74.19,DEMO_SIMULATION
2026-07-23,50000198,헤어케어,73.5682,DEMO_SIMULATION
2026-07-24,50000198,헤어케어,73.6762,DEMO_SIMULATION
2026-07-25,50000198,헤어케어,68.8084,DEMO_SIMULATION
2026-07-26,50000198,헤어케어,81.4773,DEMO_SIMULATION
2026-07-27,50000198,헤어케어,80.1616,DEMO_SIMULATION
2026-07-28,50000198,헤어케어,68.5019,DEMO_SIMULATION
2026-07-29,50000198,헤어케어,71.5965,DEMO_SIMULATION
2026-07-30,50000198,헤어케어,72.6797,DEMO_SIMULATION
2026-07-31,50000198,헤어케어,77.2311,DEMO_SIMULATION
2026-08-01,50000198,헤어케어,76.5697,DEMO_SIMULATION
2026-08-02,50000198,헤어케어,81.2451,DEMO_SIMULATION
2026-08-03,50000198,헤어케어,80.7836,DEMO_SIMULATION
2026-08-04,50000198,헤어케어,76.5857,DEMO_SIMULATION
2026-08-05,50000198,헤어케어,75.8659,DEMO_SIMULATION
2026-08-06,50000198,헤어케어,77.0526,DEMO_SIMULATION
2026-08-07,50000198,헤어케어,79.3008,DEMO_SIMULATION
2026-08-08,50000198,헤어케어,78.6114,DEMO_SIMULATION
2026-08-09,50000198,헤어케어,82.4318,DEMO_SIMULATION
2026-08-10,50000198,헤어케어,87.8529,DEMO_SIMULATION
2026-08-11,50000198,헤어케어,71.6349,DEMO_SIMULATION
2026-08-12,50000198,헤어케어,71.8455,DEMO_SIMULATION
2026-08-13,50000198,헤어케어,75.0138,DEMO_SIMULATION
2026-08-14,50000198,헤어케어,70.7696,DEMO_SIMULATION
2026-08-15,50000198,헤어케어,78.7742,DEMO_SIMULATION
2026-08-16,50000198,헤어케어,81.4714,DEMO_SIMULATION
2026-08-17,50000198,헤어케어,80.9788,DEMO_SIMULATION
2026-08-18,50000198,헤어케어,78.7139,DEMO_SIMULATION
2026-08-19,50000198,헤어케어,77.2618,DEMO_SIMULATION
2026-08-20,50000198,헤어케어,72.8739,DEMO_SIMULATION
2026-08-21,50000198,헤어케어,76.5077,DEMO_SIMULATION
2026-08-22,50000198,헤어케어,70.9214,DEMO_SIMULATION
2026-08-23,50000198,헤어케어,80.6987,DEMO_SIMULATION
2026-08-24,50000198,헤어케어,87.2173,DEMO_SIMULATION
2026-08-25,50000198,헤어케어,71.9513,DEMO_SIMULATION
2026-08-26,50000198,헤어케어,78.0911,DEMO_SIMULATION
2026-08-27,50000198,헤어케어,80.9439,DEMO_SIMULATION
2026-08-28,50000198,헤어케어,75.2202,DEMO_SIMULATION
2026-08-29,50000198,헤어케어,72.0163,DEMO_SIMULATION
2026-08-30,50000198,헤어케어,84.1318,DEMO_SIMULATION
2026-08-31,50000198,헤어케어,88.9194,DEMO_SIMULATION
2026-09-01,50000198,헤어케어,95.9971,DEMO_SIMULATION
2026-09-02,50000198,헤어케어,91.5789,DEMO_SIMULATION
2026-09-03,50000198,헤어케어,91.7157,DEMO_SIMULATION
2026-09-04,50000198,헤어케어,88.881,DEMO_SIMULATION
2026-09-05,50000198,헤어케어,95.3911,DEMO_SIMULATION
2026-09-06,50000198,헤어케어,97.3965,DEMO_SIMULATION
2026-09-07,50000198,헤어케어,100.0,DEMO_SIMULATION
2026-09-08,50000198,헤어케어,76.5315,DEMO_SIMULATION
2025-09-09,50000002,화장품/미용(전체),49.691,DEMO_SIMULATION
2025-09-10,50000002,화장품/미용(전체),49.0456,DEMO_SIMULATION
2025-09-11,50000002,화장품/미용(전체),48.3981,DEMO_SIMULATION
2025-09-12,50000002,화장품/미용(전체),46.6131,DEMO_SIMULATION
